Title,Bedrooms,Bathrooms,cleaned_price,Full_Location,lat,lon,dist_to_lekki,dist_to_ikeja,Location,Is_Island,Prop_Type,Has_Pool,Has_BQ,New_Build,Bathroom_per_Bedroom,In_Estate,Neighborhood_Tier,Island_x_Beds,Luxury_Score
Luxury 3 Bedroom Apartment,3,3,480000000.0,Lekki Phase 1 Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0
5 Bedroom Fully Detached Duplex With Pool,5,5,550000000.0,Conservation Way Chevron Lekki Chevron Toll Gate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1
4 Bedroom Fully Detached Duplex,4,4,330000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
Luxury 2 Bedroom Apartment,2,2,280000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
4 Bedroom Semi Detached Duplex With Bq,4,4,200000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0
Contemporary 3 Bedroom Terrace Duplex,3,3,90000000.0,Lekki Ajah Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,3,0
4 Bedroom Semi Detached Duplex,4,4,800000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
5 Bedroom Fully Detached Duplex,5,5,350000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Fully Detached Duplex With Bq,4,4,170000000.0,Lekki Ajah Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0
4 Bedroom Semi Detached Duplex With Bq,4,4,1200000000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Detached Duplex,0,1,0,1.0,0,5,4,0
Office And Shop Space,1,1,2200000.0,Allen Avenue Ikeja Lagos,6.5974727,3.3432815,21.044803340125824,1.0271477798224158,Ikeja,0,Other,0,0,0,1.0,0,5,0,0
Tenanted 4 Bedroom Terrace Duplex With Bq,4,4,90000000.0,"Imperial Court, Greenland Estate 1, Ogombo Ajah Lagos",6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Terrace,0,1,0,1.0,0,4,4,0
Newly Built 5 Bedroom Detached Duplex,5,5,600000000.0,Magodo G E A Magodo Gra Phase 2 Kosofe Ikosi Lagos,6.6180809,3.3777821,20.90484087396468,3.4188985746987233,Magodo,0,Detached Duplex,0,0,1,1.0,0,4,0,1
Spacious 5 Bedroom Detached Duplex,5,6,450000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.2,0,4,5,0
Mini Estate Of 25 Units Of Flat,0,0,18000000.0,"Residential Zone, Banana Island Ikoyi Lagos",6.4600581,3.4593152,1.2666850782568917,19.69523211516851,Banana Island,1,Flat,0,0,0,0.0,1,5,0,1
4 Bedroom Terrace Duplex,4,4,180000000.0,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0
5 Bedroom Duplex,5,5,330000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Detached Duplex,4,4,260000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
Waterfront 5 Bedroom Duplex,5,5,7500000.0,Banana Island Ikoyi Lagos,6.4600581,3.4593152,1.2666850782568917,19.69523211516851,Banana Island,1,Duplex,0,0,0,1.0,0,5,5,0
4 Bedroom Semi Detached Duplex,4,4,200000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
4 Bedroom Semi Detached Duplex,4,4,250000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
Ultra Luxury 5 Bedroom Duplex,5,5,1500000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Semi Detached Home,5,5,880000000.0,Cowrie Creek Estate Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,280000000.0,Idado Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Duplex,5,5,800000000.0,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Duplex,5,5,400000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,300000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
3 Bedroom Apartment,3,3,550000000.0,Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742378,Victoria Island,1,Flat,0,0,0,1.0,0,5,3,0
5 Bedroom Detached Duplex,5,5,235000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,365000000.0,Megamound Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Semi Detached Duplex,4,4,125000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
5 Bedroom Duplex,5,5,1200000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Duplex,5,5,2500000000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Duplex,0,0,0,1.0,0,5,5,0
5 Bedroom Detached Duplex,5,5,300000000.0,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Apartment,5,5,6500000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Flat,0,0,0,1.0,0,5,5,0
4 Bedroom Semi Detached Duplex,4,4,160000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
4 Bedroom Terrace Duplex,4,4,100000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Terrace,0,0,0,1.0,0,4,4,0
4 Bedroom Semi Detached Duplex,4,4,165000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
5 Bedroom Fully Detached Duplex,5,5,320000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,10000000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Detached Duplex,0,0,0,1.0,0,5,5,0
5 Bedroom Fully Detached Duplex,5,5,418000000.0,2nd Tollgate Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Duplex,5,5,650000000.0,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Semi Detached Duplex,4,4,115000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
5 Bedroom Duplex,5,5,700000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Detached Duplex,4,4,195000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
5 Bedroom Detached Duplex,5,5,900000000.0,Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742378,Victoria Island,1,Detached Duplex,0,0,0,1.0,0,5,5,0
4 Bedroom Detached Duplex,4,4,230000000.0,Idado Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
2 Bedroom Apartment,2,2,100000000.0,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
4 Bedroom Semi Detached Duplex,4,4,120000000.0,Lekky County Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
4 Bedroom Terrace Duplex,4,4,110000000.0,Abraham Adesanya Estate Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Terrace,0,0,0,1.0,0,4,4,0
5 Bedroom Detached Duplex,5,5,400000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Terrace Duplex,4,4,150000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0
5 Bedroom Detached Duplex,5,5,250000000.0,Lekky County Megamound Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Semi Detached Duplex,4,4,130000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
Bedroom Apartments,2,2,120000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
4 Bedroom Terrace Duplex,4,4,1300000000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Terrace,0,0,0,1.0,0,5,4,0
Serviced 4 Bedroom Maisonette,4,4,900000000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Other,0,0,0,1.0,1,5,4,1
5 Bedroom Detached Duplex,5,6,350000000.0,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.2,0,4,5,0
4 Bedroom Duplex,4,4,350000000.0,Lekky County Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,4,0
4 Bedroom Detached Duplex,4,4,120000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,4,0
4 Bedroom Terraced Duplex,4,4,120000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0
4 Bedroom Townhouse,5,5,500000000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Other,0,0,0,1.0,0,5,5,0
4 Bedroom Duplex,4,4,300000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,4,0
4 Bedroom Terraced Duplex,3,3,85000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,3,0
5 Bedroom Fully Detached Duplex,5,0,420000000.0,Toll Gate Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,0.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,600000000.0,Royal Garden Estate Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,5,0
2 Bedroom Apartment,2,2,180000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
2 Bedroom Apartment,2,2,185000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
5 Bedroom Semi Detached Duplex,5,5,850000000.0,Cowrie Creek Estate Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,380000000.0,Royal Garden Estate Off Lekki Epe Expressway Ajah Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Semi Detached Duplex,4,4,120000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,4,0
5 Bedroom Detached Duplex,5,5,350000000.0,Agungi Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Mansion,5,5,650000000.0,Vgc Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,350000000.0,Idado Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Duplex,5,5,600000000.0,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,550000000.0,Royal Garden Estate Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Semi Detached Duplex,5,5,950000000.0,Cowrie Creek Estate Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Duplex,5,5,380000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,6,950000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.2,0,4,5,0
5 Bedroom Duplex,5,5,750000000.0,Pinnock Beach Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
3 Bedroom Apartment,3,3,200000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0
4 Bedroom Detached Duplex,0,0,195000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,0.0,0,4,0,0
Newly Built 4 Bedroom Semi Detached Duplex,4,4,250000000.0,Off Apapa Road Ebute Metta Yaba Lagos,6.5114693,3.3699982,12.327418636428005,10.196897835571317,Yaba,0,Detached Duplex,0,0,1,1.0,0,4,0,1
5 Bedroom Detached House,5,6,650000000.0,Off Pinnock Beach Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.2,0,4,5,0
5 Bedroom Detached Duplex,5,5,1100000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Duplex,5,5,390000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
2 Bedroom Apartment,2,2,160000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
5 Bedroom Detached Duplex,5,5,1200000000.0,Pinnock Beach Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,500000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Semi Detached Duplex,5,5,950000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Duplex,0,0,680000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,0.0,0,4,0,0
5 Bedroom Detached Duplex,5,5,490000000.0,Idado Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Detached Duplex,4,4,850000000.0,Pinnock Beach Estate Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
4 Bedroom Detached Duplex,4,4,170000000.0,Lekki County Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
5 Bedroom Semi Detached Duplex,5,5,850000000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Detached Duplex,0,0,0,1.0,0,5,5,0
2 Bedroom Apartment,2,2,200000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
2 Bedroom Apartment,2,2,100000000.0,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
4 Bedroom Detached Duplex,5,5,200000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Maisonette Ultra Luxury High Rise,4,6,5000000.0,Bourdillon Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Other,0,0,0,1.5,0,5,4,0
4 Bedroom Detached Duplex,4,0,140000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,0.0,0,4,4,0
Modern 2 Bedroom Apartment,2,2,450000000.0,Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742378,Victoria Island,1,Flat,0,0,0,1.0,0,5,2,0
5 Bedroom Detached Duplex,5,5,510000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,380000000.0,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Terrace Duplex,4,4,105000000.0,Lekky County Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0
4 Bedroom Terrace Duplex,4,4,190000000.0,Vgc Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0
5 Bedroom Duplex,5,5,800000000.0,Pinnock Beach Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Semi Detached Duplex,5,5,290000000.0,Lekky County Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,350000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Duplex,5,5,8300000000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Duplex,0,0,0,1.0,0,5,5,0
5 Bedroom Mansion,5,5,500000000.0,Vgc Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,1.0,0,4,5,0
4 Bedroom Terrace Duplex,4,4,180000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0
4 Bedroom Terrace Duplex,4,4,80000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Terrace,0,0,0,1.0,0,4,4,0
4 Bedroom Detached Duplex,4,4,125000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
5 Bedroom Detached Duplex,5,5,1000000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,330000000.0,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Semi Detached Duplex,4,4,138000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
5 Bedroom Duplex,5,5,1600000000.0,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
3 Bedroom Apartment,3,3,160000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0
5 Bedroom Duplex,5,5,400000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Fully Detached Duplex,4,4,330000000.0,2nd Tollgate Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
6 Bedroom Duplex,0,0,5000000000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Duplex,0,0,0,0.0,0,5,0,0
5 Bedroom Duplex,5,5,1400000000.0,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
Contemporary 5 Bedroom Duplex,5,0,280000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Duplex,0,0,0,0.0,0,4,5,0
5 Bedroom Duplex,5,5,420000000.0,Lekky County Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Semi Detached Duplex,4,4,150000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
2 Bedroom Apartment,2,2,205000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
5 Bedroom Detached Duplex,5,5,370000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Semi Detached Duplex,5,5,780000000.0,Cowrie Creek Estate Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Semi Detached Duplex,4,4,130000000.0,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
Waterfront 5 Bedroom Penthouse,5,5,13500000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Other,0,0,0,1.0,0,5,5,0
3 Bedroom Apartment,3,3,170000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0
4 Bedroom Semi Detached Duplex,4,4,80000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
5 Bedroom House,5,5,350000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Other,0,0,0,1.0,0,4,5,0
2 Bedroom Flat,2,2,130000000.0,"Ikate Elegushi, Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
Newly Built 2 Bedroom Apartment,2,2,180000000.0,Off Freedom Way Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,2,1
3 Bedroom Penthouse,3,4,360000000.0,Off Freedom Way Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,1.3333333333333333,0,4,3,0
Strategically Located Along The Lekki Epe Expressway,0,0,38000000.0,Tiwa Garden Phase 2 Eleranigbe Ibeju Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,0.0,0,4,0,0
